indicator,date,value,iso_code
Food Inflation,2006-01-31,9.2,BIH
Food Inflation,2006-02-28,9.0,BIH
Food Inflation,2006-03-31,8.0,BIH
Food Inflation,2006-04-30,8.5,BIH
Food Inflation,2006-05-31,9.8,BIH
Food Inflation,2006-06-30,9.3,BIH
Food Inflation,2006-07-31,8.2,BIH
Food Inflation,2006-08-31,8.3,BIH
Food Inflation,2006-09-30,7.7,BIH
Food Inflation,2006-10-31,7.6,BIH
Food Inflation,2006-11-30,7.0,BIH
Food Inflation,2006-12-31,6.4,BIH
Food Inflation,2007-01-31,0.9,BIH
Food Inflation,2007-02-28,0.9,BIH
Food Inflation,2007-03-31,0.8,BIH
Food Inflation,2007-04-30,1.0,BIH
Food Inflation,2007-05-31,-0.3,BIH
Food Inflation,2007-06-30,-0.9,BIH
Food Inflation,2007-07-31,0.3,BIH
Food Inflation,2007-08-31,2.5,BIH
Food Inflation,2007-09-30,4.5,BIH
Food Inflation,2007-10-31,6.8,BIH
Food Inflation,2007-11-30,8.4,BIH
Food Inflation,2007-12-31,10.0,BIH
Food Inflation,2008-01-31,11.2,BIH
Food Inflation,2008-02-29,11.5,BIH
Food Inflation,2008-03-31,12.9,BIH
Food Inflation,2008-04-30,12.7,BIH
Food Inflation,2008-05-31,13.6,BIH
Food Inflation,2008-06-30,15.8,BIH
Food Inflation,2008-07-31,15.8,BIH
Food Inflation,2008-08-31,14.4,BIH
Food Inflation,2008-09-30,12.6,BIH
Food Inflation,2008-10-31,10.6,BIH
Food Inflation,2008-11-30,8.4,BIH
Food Inflation,2008-12-31,6.0,BIH
Food Inflation,2009-01-31,4.7,BIH
Food Inflation,2009-02-28,3.5,BIH
Food Inflation,2009-03-31,2.0,BIH
Food Inflation,2009-04-30,0.8,BIH
Food Inflation,2009-05-31,-0.7,BIH
Food Inflation,2009-06-30,-1.9,BIH
Food Inflation,2009-07-31,-2.2,BIH
Food Inflation,2009-08-31,-2.9,BIH
Food Inflation,2009-09-30,-3.2,BIH
Food Inflation,2009-10-31,-3.6,BIH
Food Inflation,2009-11-30,-3.4,BIH
Food Inflation,2009-12-31,-3.1,BIH
Food Inflation,2010-01-31,-3.5,BIH
Food Inflation,2010-02-28,-3.2,BIH
Food Inflation,2010-03-31,-3.1,BIH
Food Inflation,2010-04-30,-2.5,BIH
Food Inflation,2010-05-31,-2.3,BIH
Food Inflation,2010-06-30,-1.6,BIH
Food Inflation,2010-07-31,-0.6,BIH
Food Inflation,2010-08-31,0.1,BIH
Food Inflation,2010-09-30,1.1,BIH
Food Inflation,2010-10-31,1.4,BIH
Food Inflation,2010-11-30,2.1,BIH
Food Inflation,2010-12-31,3.9,BIH
Food Inflation,2011-01-31,4.7,BIH
Food Inflation,2011-02-28,6.0,BIH
Food Inflation,2011-03-31,7.5,BIH
Food Inflation,2011-04-30,7.6,BIH
Food Inflation,2011-05-31,8.3,BIH
Food Inflation,2011-06-30,7.2,BIH
